gene_id,sprot_Top_BLASTX_hit
TRINITY_DN1357_c0_g1,NECT3_DANRE
TRINITY_DN13580_c0_g1,SNCAP_HUMAN
TRINITY_DN135811_c0_g1,CHID1_XENLA
TRINITY_DN13581_c0_g1,ZCHC3_HUMAN
TRINITY_DN13581_c1_g1,ZCHC3_MOUSE
TRINITY_DN135833_c0_g1,LORF2_HUMAN
TRINITY_DN13583_c0_g1,EGFLA_BOVIN
TRINITY_DN13583_c0_g2,EGFLA_BOVIN
TRINITY_DN135865_c0_g1,NDR1B_XENLA
TRINITY_DN135867_c0_g1,ZBT38_HUMAN
TRINITY_DN135875_c0_g1,TM215_HUMAN
TRINITY_DN135875_c0_g2,TM215_MOUSE
TRINITY_DN135876_c0_g1,TAF6_XENLA
TRINITY_DN13587_c0_g1,ZG71_XENLA
TRINITY_DN13587_c0_g2,ZG8_XENLA
TRINITY_DN13587_c0_g3,ZG67_XENLA
TRINITY_DN13587_c0_g4,ZO71_XENLA
TRINITY_DN13587_c1_g1,ZNF3_HUMAN
TRINITY_DN13587_c1_g2,ZG71_XENLA
TRINITY_DN13587_c2_g1,ZO71_XENLA
TRINITY_DN13588_c0_g1,BLK_MOUSE
TRINITY_DN135898_c0_g1,MAST2_HUMAN
TRINITY_DN1358_c0_g1,NACA_ORENI
TRINITY_DN135900_c0_g1,LIN1_NYCCO
TRINITY_DN135901_c1_g1,S23A3_HUMAN
TRINITY_DN135907_c0_g1,LORF2_HUMAN
TRINITY_DN135907_c1_g1,LORF2_HUMAN
TRINITY_DN135912_c0_g1,LORF2_HUMAN
TRINITY_DN135912_c1_g1,LORF2_HUMAN
TRINITY_DN135916_c0_g1,LIN1_NYCCO
TRINITY_DN135916_c0_g2,LIN1_NYCCO
TRINITY_DN135919_c0_g2,LORF2_HUMAN
TRINITY_DN135922_c0_g1,SSPO_CHICK
TRINITY_DN13592_c0_g1,T179A_MOUSE
TRINITY_DN135937_c0_g1,LORF1_HUMAN
TRINITY_DN135940_c0_g2,LORF2_MOUSE
TRINITY_DN135947_c0_g1,TOP1_MOUSE
TRINITY_DN13594_c0_g1,TIGD5_MOUSE
TRINITY_DN13595_c0_g1,ZN830_XENTR
TRINITY_DN135976_c0_g1,PLEC_CRIGR
TRINITY_DN135979_c0_g1,DCAF1_MOUSE
TRINITY_DN135983_c0_g1,POL3_DROME
TRINITY_DN1359_c0_g2,F131A_MOUSE
TRINITY_DN1359_c0_g3,F131A_HUMAN
TRINITY_DN135_c1_g1,TAU_SPECI
TRINITY_DN135_c3_g2,APOE_ALLMI
TRINITY_DN135_c5_g1,GLTPA_XENLA
TRINITY_DN136000_c0_g1,RPGF1_HUMAN
TRINITY_DN136021_c0_g1,LIN1_NYCCO
TRINITY_DN13602_c0_g1,ADAP1_HUMAN
TRINITY_DN136038_c0_g1,LIN1_NYCCO
TRINITY_DN136038_c1_g1,LIN1_NYCCO
TRINITY_DN136052_c0_g1,CATA_PIG
TRINITY_DN136067_c0_g1,LIN1_NYCCO
TRINITY_DN136069_c0_g1,PLCG1_BOVIN
TRINITY_DN13606_c0_g1,ZN614_PONAB
TRINITY_DN136076_c0_g3,EPHA7_CHICK
TRINITY_DN136091_c0_g1,PLPP2_MOUSE
TRINITY_DN136091_c2_g1,PLPP2_RAT
TRINITY_DN13609_c0_g1,CNRG_BOVIN
TRINITY_DN1360_c16_g1,BMP8B_HUMAN
TRINITY_DN1360_c2_g1,LTBP3_HUMAN
TRINITY_DN136105_c0_g1,MAGI1_HUMAN
TRINITY_DN136114_c0_g2,OTP_MOUSE
TRINITY_DN13613_c0_g1,MED18_XENTR
TRINITY_DN136143_c0_g1,DRG2_MOUSE
TRINITY_DN136149_c0_g1,ST2B1_RAT
TRINITY_DN136161_c0_g1,NIBL1_RAT
TRINITY_DN136177_c0_g1,GHRL_LITCT
TRINITY_DN136193_c0_g1,YI31B_YEAST
TRINITY_DN1361_c1_g1,HPCA_RAT
TRINITY_DN1361_c1_g2,HPCL1_XENLA
TRINITY_DN1361_c2_g1,NCALD_XENTR
TRINITY_DN136201_c0_g1,PAX7_HUMAN
TRINITY_DN136205_c0_g1,LORF2_MOUSE
TRINITY_DN136214_c0_g1,SOL1_ALTSO
TRINITY_DN136220_c0_g1,PTN11_RAT
TRINITY_DN136222_c0_g1,SUGP1_HUMAN
TRINITY_DN13622_c0_g1,EYA4_MOUSE
TRINITY_DN13622_c0_g2,EYA3_HUMAN
TRINITY_DN13622_c0_g3,EYA3_HUMAN
TRINITY_DN136231_c0_g1,LORF2_MOUSE
TRINITY_DN136238_c0_g1,STXB2_CANLF
TRINITY_DN136239_c2_g1,ABCC9_RABIT
TRINITY_DN13623_c0_g1,ZG71_XENLA
TRINITY_DN13623_c1_g1,ZN300_HUMAN
TRINITY_DN13623_c1_g2,ZFP37_MOUSE
TRINITY_DN136241_c1_g1,LARP1_MOUSE
TRINITY_DN136246_c0_g1,KLF4_HUMAN
TRINITY_DN136258_c0_g1,HGF_FELCA
TRINITY_DN136259_c1_g1,THAP9_HUMAN
TRINITY_DN136269_c0_g1,WBP11_MOUSE
TRINITY_DN136283_c0_g1,MON2_XENLA
TRINITY_DN13628_c0_g1,PPWD1_HUMAN
TRINITY_DN136293_c0_g1,RFIP3_MOUSE
TRINITY_DN13629_c0_g1,ARAID_MOUSE
TRINITY_DN1362_c0_g1,FBX9_XENTR
TRINITY_DN13630_c0_g1,ZO71_XENLA
TRINITY_DN13630_c1_g2,ZFP27_MOUSE
TRINITY_DN136312_c0_g1,PCSK7_RAT
TRINITY_DN13631_c0_g1,LBH_CHICK
TRINITY_DN13632_c0_g1,MRP5_RAT
TRINITY_DN13632_c1_g1,LUC7L_HUMAN
TRINITY_DN136337_c1_g1,TCB1_CAEBR
TRINITY_DN136352_c0_g1,LIN1_NYCCO
TRINITY_DN136360_c0_g1,LORF2_HUMAN
TRINITY_DN136361_c4_g1,GNAQ_RAT
TRINITY_DN136374_c0_g1,CYFP1_DANRE
TRINITY_DN136387_c0_g1,ST1C2_HUMAN
TRINITY_DN13638_c0_g1,GSTP1_XENLA
TRINITY_DN13638_c0_g2,GSTP1_XENLA
TRINITY_DN13638_c2_g1,GSTP1_BUFBU
TRINITY_DN136401_c1_g1,BRSK2_HUMAN
TRINITY_DN136413_c0_g1,ZHX3_HUMAN
TRINITY_DN136418_c0_g1,TLR4_PAPAN
TRINITY_DN136427_c0_g1,MYORG_MOUSE
TRINITY_DN13642_c0_g1,MACF1_RAT
TRINITY_DN13642_c0_g2,K0754_HUMAN
TRINITY_DN136435_c0_g1,LORF2_HUMAN
TRINITY_DN136438_c0_g1,POL_AVIRE
TRINITY_DN136439_c0_g1,POL5_DROME
TRINITY_DN136439_c0_g2,POL5_DROME
TRINITY_DN136440_c1_g1,RAB5B_PONAB
TRINITY_DN13644_c0_g2,PAR6G_MOUSE
TRINITY_DN13645_c0_g1,ARHGG_HUMAN
TRINITY_DN136471_c0_g1,GTR5_RAT
TRINITY_DN13647_c0_g1,GTR1_CHICK
TRINITY_DN13647_c0_g4,GTR1_CHICK
TRINITY_DN136481_c0_g1,KMT2E_HUMAN
TRINITY_DN136484_c0_g1,LORF2_MOUSE
TRINITY_DN136486_c0_g1,LRCH3_HUMAN
TRINITY_DN13648_c0_g1,GTR3_CHICK
TRINITY_DN136490_c0_g1,LORF1_HUMAN
TRINITY_DN1364_c0_g1,ATOX1_SHEEP
TRINITY_DN1364_c3_g1,ATOX1_SHEEP
TRINITY_DN136500_c0_g1,PKHA1_MOUSE
TRINITY_DN136502_c0_g1,DNJB1_BOVIN
TRINITY_DN136503_c0_g1,LORF2_HUMAN
TRINITY_DN13650_c0_g1,PRIO_CRIGR
TRINITY_DN136518_c0_g1,LORF2_HUMAN
TRINITY_DN13652_c0_g1,OPSX_HUMAN
TRINITY_DN136534_c0_g1,DBNLB_XENLA
TRINITY_DN136534_c1_g1,DBNLA_XENLA
TRINITY_DN136535_c0_g1,LORF2_HUMAN
TRINITY_DN136537_c0_g1,RTCB_DANRE
TRINITY_DN136558_c0_g1,CTLA4_RABIT
TRINITY_DN136567_c0_g1,EGR1_XENTR
TRINITY_DN136569_c0_g1,LIN1_NYCCO
TRINITY_DN13656_c0_g1,KIF9_MOUSE
TRINITY_DN13656_c0_g2,KLH18_HUMAN
TRINITY_DN136577_c0_g1,KCNV1_RAT
TRINITY_DN136577_c0_g2,KCNV1_BOVIN
TRINITY_DN13657_c0_g1,GPR37_HUMAN
TRINITY_DN13658_c0_g1,SPTCS_HUMAN
TRINITY_DN136592_c0_g1,LORF2_MOUSE
TRINITY_DN13659_c1_g1,MEX3C_MOUSE
TRINITY_DN13663_c0_g1,RARB_CHICK
TRINITY_DN136659_c0_g1,TLN2_HUMAN
TRINITY_DN13665_c0_g1,NFU1_HUMAN
TRINITY_DN13665_c2_g1,TRFEB_XENLA
TRINITY_DN136679_c0_g1,LORF2_HUMAN
TRINITY_DN13667_c0_g1,BAKOR_HUMAN
TRINITY_DN136682_c0_g1,WEE2_XENTR
TRINITY_DN13668_c0_g2,TOPRS_HUMAN
TRINITY_DN13669_c0_g1,DNM3A_CHICK
TRINITY_DN13669_c1_g1,G6PC_CANLF
TRINITY_DN13669_c1_g2,G6PC_CANLF
TRINITY_DN1366_c0_g1,EPIPL_MOUSE
TRINITY_DN136704_c0_g2,GP155_HUMAN
TRINITY_DN13670_c1_g1,C4S2B_XENTR
TRINITY_DN136714_c0_g1,DCDC2_RAT
TRINITY_DN136719_c0_g1,LORF2_HUMAN
TRINITY_DN136728_c0_g1,HVM43_MOUSE
TRINITY_DN136728_c0_g2,HV02_XENLA
TRINITY_DN136731_c2_g1,TTF1_MOUSE
TRINITY_DN136734_c0_g1,LORF2_HUMAN
TRINITY_DN136739_c0_g1,THOC2_DASNO
TRINITY_DN136747_c0_g1,CHD5_RAT
TRINITY_DN136761_c0_g1,LRC18_MOUSE
TRINITY_DN13676_c0_g1,RFA2_XENTR
TRINITY_DN13676_c1_g1,RFA2_XENTR
TRINITY_DN13678_c0_g1,NSUN4_XENTR
TRINITY_DN136790_c0_g1,TLK2_MOUSE
TRINITY_DN136795_c0_g1,CAN5_MOUSE
TRINITY_DN136806_c0_g1,LORF2_HUMAN
TRINITY_DN13681_c0_g1,REXO5_HUMAN
TRINITY_DN13682_c2_g1,TF28_SCHPO
TRINITY_DN136831_c0_g1,PGM1_RABIT
TRINITY_DN136857_c0_g1,LORF2_HUMAN
TRINITY_DN13685_c0_g3,TM119_HUMAN
TRINITY_DN13687_c2_g1,SC5A7_MOUSE
TRINITY_DN13688_c1_g1,RORA_MOUSE
TRINITY_DN136896_c0_g1,MX1_HORSE
TRINITY_DN1368_c0_g1,GT2D1_XENLA
TRINITY_DN136904_c0_g1,SND1_MOUSE
TRINITY_DN136915_c0_g1,LIN1_NYCCO
TRINITY_DN136927_c0_g1,MAMC2_HUMAN
TRINITY_DN136928_c0_g1,KY_HUMAN
TRINITY_DN136930_c0_g1,LORF2_HUMAN
TRINITY_DN136943_c0_g1,CLD16_MOUSE
TRINITY_DN136948_c1_g1,NEK3_HUMAN
TRINITY_DN13695_c0_g1,NPBW1_RAT
TRINITY_DN136974_c0_g1,SP30L_XENTR
TRINITY_DN136982_c0_g1,ACHE_XENLA
TRINITY_DN136982_c0_g2,ACHE_XENLA
TRINITY_DN136997_c0_g1,LORF2_HUMAN
TRINITY_DN136997_c0_g3,LIN1_NYCCO
TRINITY_DN136997_c0_g4,LORF2_HUMAN
TRINITY_DN136997_c0_g5,LORF2_HUMAN
TRINITY_DN136997_c1_g1,LORF2_HUMAN
TRINITY_DN1369_c0_g1,RBM7_BOVIN
TRINITY_DN1369_c2_g1,KLHL8_HUMAN
TRINITY_DN13700_c0_g1,ZO71_XENLA
TRINITY_DN13700_c0_g2,ZN547_HUMAN
TRINITY_DN13701_c0_g1,GBB3_MOUSE
TRINITY_DN13701_c1_g1,HD_HUMAN
TRINITY_DN13702_c1_g1,ENPP_APLCA
TRINITY_DN13703_c0_g2,KPCG_BOVIN
TRINITY_DN137042_c0_g1,L1CAM_MOUSE
TRINITY_DN137049_c0_g1,UPK1A_BOVIN
TRINITY_DN13704_c0_g1,TOR1B_MOUSE
TRINITY_DN137054_c0_g1,LORF2_HUMAN
TRINITY_DN13705_c3_g1,CBLN2_MOUSE
TRINITY_DN137070_c0_g1,SYT10_PONAB
TRINITY_DN137079_c0_g1,NLRC5_ICTPU
TRINITY_DN13707_c0_g1,RPAP2_HUMAN
TRINITY_DN13707_c0_g2,RPAP2_BOVIN
TRINITY_DN137092_c0_g1,TNS2_MOUSE
TRINITY_DN137099_c0_g1,NAA16_HUMAN
TRINITY_DN1370_c0_g1,ARMD3_XENLA
TRINITY_DN1370_c0_g2,ARMD3_XENLA
TRINITY_DN137116_c0_g1,LORF2_HUMAN
TRINITY_DN13713_c0_g1,ZO2_XENLA
TRINITY_DN137157_c0_g1,ST5_HUMAN
TRINITY_DN137161_c0_g1,LORF2_HUMAN
TRINITY_DN137161_c1_g1,LORF2_HUMAN
TRINITY_DN137164_c0_g1,LORF2_MOUSE
TRINITY_DN137167_c0_g1,5HT4R_CAVPO
TRINITY_DN137169_c0_g1,LORF2_MOUSE
TRINITY_DN13716_c0_g1,CCS_MOUSE
TRINITY_DN137170_c0_g1,TCB1_CAEBR
TRINITY_DN137189_c0_g1,LORF2_HUMAN
TRINITY_DN13718_c0_g1,FNDC9_MOUSE
TRINITY_DN137196_c0_g1,LORF2_HUMAN
TRINITY_DN1371_c0_g2,S39A1_BOVIN
TRINITY_DN1371_c0_g3,S39A1_BOVIN
TRINITY_DN13720_c0_g1,ROCK1_PANTR
TRINITY_DN137211_c0_g2,DYH17_HUMAN
TRINITY_DN13721_c0_g2,STIMA_HUMAN
TRINITY_DN137229_c0_g1,LORF2_MOUSE
TRINITY_DN137235_c0_g1,OSER1_HUMAN
TRINITY_DN13723_c2_g1,RU1C_MACMU
TRINITY_DN137245_c0_g1,LORF2_HUMAN
TRINITY_DN13724_c0_g1,ZNF22_PONAB
TRINITY_DN13724_c0_g2,ZNF22_PONAB
TRINITY_DN13724_c0_g3,ZN501_PONAB
TRINITY_DN13724_c0_g4,ZG17_XENLA
TRINITY_DN13724_c1_g1,ZN300_HUMAN
TRINITY_DN13724_c3_g1,ZN569_HUMAN
TRINITY_DN13724_c4_g1,ZN567_HUMAN
TRINITY_DN13727_c1_g3,LAT1_RABIT
TRINITY_DN13727_c1_g4,LAT1_RAT
TRINITY_DN137281_c0_g1,LORF2_HUMAN
TRINITY_DN137291_c0_g1,FA83F_HUMAN
TRINITY_DN137295_c0_g1,LORF2_HUMAN
TRINITY_DN137295_c1_g1,LIN1_NYCCO
TRINITY_DN1372_c0_g1,NADK_MOUSE
TRINITY_DN137300_c0_g1,SAMD8_MOUSE
TRINITY_DN137305_c0_g1,LORF2_MOUSE
TRINITY_DN137309_c0_g1,DTNA_HUMAN
TRINITY_DN137311_c2_g1,TSEAR_MOUSE
TRINITY_DN13731_c1_g1,CC175_HUMAN
TRINITY_DN137323_c0_g1,VGFR3_COTCO
TRINITY_DN137325_c0_g1,COBL1_MOUSE
TRINITY_DN137334_c0_g1,NAA15_HUMAN
TRINITY_DN137345_c1_g1,LORF2_MOUSE
TRINITY_DN137349_c0_g1,RHOA_RAT
TRINITY_DN137351_c0_g1,AL1A3_MOUSE
TRINITY_DN137360_c0_g1,TBC15_MOUSE
TRINITY_DN137368_c0_g1,LORF2_HUMAN
TRINITY_DN137369_c0_g1,TAGL2_RAT
TRINITY_DN137373_c0_g1,GUC2F_RAT
TRINITY_DN137382_c0_g1,GG6L1_HUMAN
TRINITY_DN13739_c0_g1,ZBT16_HUMAN
TRINITY_DN1373_c0_g1,FA49A_CHICK
TRINITY_DN1373_c0_g3,FA49A_PONAB
TRINITY_DN13740_c0_g1,DC1I1_MOUSE
TRINITY_DN13740_c0_g2,DC1I1_MOUSE
TRINITY_DN137410_c0_g1,LRP1_CHICK
TRINITY_DN137417_c0_g1,LORF2_MOUSE
TRINITY_DN137417_c0_g3,LORF2_MOUSE
TRINITY_DN137417_c2_g1,LORF2_MOUSE
TRINITY_DN137421_c0_g1,DDX5_HUMAN
TRINITY_DN13742_c0_g1,POL_SFV3L
TRINITY_DN13742_c0_g2,TF211_SCHPO
TRINITY_DN13742_c0_g3,TF211_SCHPO
TRINITY_DN13742_c1_g1,TF26_SCHPO
TRINITY_DN13742_c1_g2,YI31B_YEAST
TRINITY_DN13742_c2_g1,POL3_DROME
TRINITY_DN13742_c3_g1,POLY_DROME
TRINITY_DN13742_c3_g2,POL3_DROME
TRINITY_DN13742_c4_g1,YI31B_YEAST
TRINITY_DN137442_c0_g1,FXD5A_XENLA
TRINITY_DN137449_c0_g1,QKIA_XENLA
TRINITY_DN13744_c0_g1,MMP21_XENLA
TRINITY_DN13744_c1_g1,ITIH1_BOVIN
TRINITY_DN137455_c0_g1,LORF2_MOUSE
TRINITY_DN13745_c1_g1,ZN252_CANLF
TRINITY_DN13745_c2_g1,ZG67_XENLA
TRINITY_DN13745_c4_g1,ZG17_XENLA
TRINITY_DN137463_c0_g1,ZCHC9_HUMAN
TRINITY_DN13747_c0_g1,CFA97_XENTR
TRINITY_DN13747_c0_g2,CFA97_XENTR
TRINITY_DN137492_c0_g1,FRM4A_HUMAN
TRINITY_DN137492_c1_g1,FRM4A_MOUSE
TRINITY_DN1374_c0_g1,NOP56_MOUSE
TRINITY_DN1374_c0_g2,NOP56_HUMAN
TRINITY_DN1374_c0_g3,NOP56_HUMAN
TRINITY_DN1374_c0_g4,NOP56_MACFA
TRINITY_DN137504_c0_g1,LIN1_NYCCO
TRINITY_DN137507_c0_g1,POL3_DROME
TRINITY_DN137511_c0_g1,MTG8R_XENLA
TRINITY_DN137521_c0_g1,LORF2_HUMAN
TRINITY_DN137533_c0_g1,AKTS1_HUMAN
TRINITY_DN137542_c0_g1,LIN1_NYCCO
TRINITY_DN137546_c0_g1,LIN1_NYCCO
TRINITY_DN137549_c0_g1,LPIN1_MOUSE
TRINITY_DN13754_c0_g1,NCAN_HUMAN
TRINITY_DN13754_c2_g2,MECP2_RAT
TRINITY_DN13754_c2_g3,MECP2_MOUSE
TRINITY_DN137558_c1_g1,RM23_DANRE
TRINITY_DN137559_c0_g1,LORF2_HUMAN
TRINITY_DN137564_c0_g1,ARHG8_HUMAN
TRINITY_DN137569_c1_g1,CPEB2_MOUSE
TRINITY_DN13756_c0_g1,PLS2_BOVIN
TRINITY_DN137581_c0_g1,CV015_HUMAN
TRINITY_DN137585_c0_g1,M1I1B_DANRE
TRINITY_DN137585_c0_g3,M1I1B_DANRE
TRINITY_DN13759_c0_g1,ZBP1_HUMAN
TRINITY_DN1375_c0_g1,CHKA_HUMAN
TRINITY_DN1375_c0_g2,CHKA_RAT
TRINITY_DN137606_c3_g1,S100P_HUMAN
TRINITY_DN13760_c0_g1,ZAN_PIG
TRINITY_DN137613_c0_g1,TNNI1_RABIT
TRINITY_DN137636_c0_g1,AVID_CHICK
TRINITY_DN137639_c0_g1,LRC53_HUMAN
TRINITY_DN13763_c0_g1,AL2CL_BOVIN
TRINITY_DN13763_c0_g2,AL2CL_BOVIN
TRINITY_DN137661_c0_g1,NICA_HUMAN
TRINITY_DN137675_c0_g1,LORF2_HUMAN
TRINITY_DN137676_c1_g1,NTM1A_RAT
TRINITY_DN137677_c0_g1,SAV1_MOUSE
TRINITY_DN13768_c0_g1,CEP83_RAT
TRINITY_DN13768_c0_g2,CEP83_DANRE
TRINITY_DN13770_c0_g1,A2ML1_HUMAN
TRINITY_DN137717_c0_g1,RLGPB_HUMAN
TRINITY_DN137722_c0_g1,AIMP2_MOUSE
TRINITY_DN137727_c0_g1,TF28_SCHPO
TRINITY_DN137727_c0_g2,POL4_DROME
TRINITY_DN137727_c0_g3,POL4_DROME
TRINITY_DN137730_c0_g1,GDF6B_DANRE
TRINITY_DN137730_c0_g2,GDF6A_DANRE
TRINITY_DN137735_c0_g1,U5S1_PONAB
TRINITY_DN137735_c0_g2,U5S1_HUMAN
TRINITY_DN137735_c0_g3,U5S1_MOUSE
TRINITY_DN137735_c0_g4,U5S1_CHICK
TRINITY_DN137735_c1_g1,U5S1_CHICK
TRINITY_DN137735_c2_g1,U5S1_CHICK
TRINITY_DN137736_c0_g1,RSF1_HUMAN
TRINITY_DN13773_c0_g1,PDLI3_XENLA
TRINITY_DN13773_c0_g2,PDLI3_CHICK
TRINITY_DN13773_c0_g3,PDLI3_XENLA
TRINITY_DN137751_c0_g1,LORF2_MOUSE
TRINITY_DN137752_c0_g1,LORF2_MOUSE
TRINITY_DN137752_c0_g2,LORF2_MOUSE
TRINITY_DN137752_c1_g1,LORF2_MOUSE
TRINITY_DN13775_c0_g1,EFNB1_XENLA
TRINITY_DN13775_c0_g2,EFNB1_XENLA
TRINITY_DN13776_c0_g1,TIM10_XENTR
TRINITY_DN13777_c0_g1,WDR70_XENLA
TRINITY_DN137790_c0_g1,NYNRI_MOUSE
TRINITY_DN137794_c0_g1,LORF2_MOUSE
TRINITY_DN137799_c0_g1,LIN1_NYCCO
TRINITY_DN137808_c0_g1,UVS2_XENLA
TRINITY_DN13780_c0_g1,HDA10_HUMAN
TRINITY_DN137810_c0_g1,CYH2_CHLAE
TRINITY_DN137834_c0_g1,FGF6_MOUSE
TRINITY_DN137834_c1_g1,PRPS2_CHICK
TRINITY_DN137843_c0_g1,ARH38_MOUSE
TRINITY_DN137861_c0_g1,THAP1_SALSA
TRINITY_DN137870_c0_g1,LAMA5_MOUSE
TRINITY_DN13787_c0_g1,LUR1L_MOUSE
TRINITY_DN13787_c0_g2,LUR1L_MOUSE
TRINITY_DN137889_c0_g1,LORF2_MOUSE
TRINITY_DN13788_c1_g1,TRI13_XENTR
TRINITY_DN13788_c1_g2,SOX2_CHICK
TRINITY_DN13788_c1_g3,SOX21_XENLA
TRINITY_DN13789_c0_g1,CP2M1_ONCMY
TRINITY_DN1378_c1_g1,EFTU_RAT
TRINITY_DN137909_c0_g1,LIN1_NYCCO
TRINITY_DN137909_c1_g1,LIN1_NYCCO
TRINITY_DN137913_c1_g1,ASB16_MOUSE
TRINITY_DN137916_c0_g1,LIN1_NYCCO
TRINITY_DN13791_c0_g1,BPHL_HUMAN
TRINITY_DN137932_c0_g1,ACD_HUMAN
TRINITY_DN137954_c0_g1,CDHR3_HUMAN
TRINITY_DN137963_c0_g1,CO9A2_MOUSE
TRINITY_DN137979_c0_g1,LORF2_HUMAN
TRINITY_DN137_c0_g1,ABCC9_HUMAN
TRINITY_DN137_c0_g2,ABCC9_HUMAN
TRINITY_DN137_c1_g1,ABCC8_RAT
TRINITY_DN137_c1_g2,ABCC8_RAT
TRINITY_DN137_c2_g1,ABCC8_RAT
TRINITY_DN13800_c0_g1,TPSNR_MOUSE
TRINITY_DN138016_c0_g1,RASF5_MOUSE
TRINITY_DN13801_c1_g1,FLNA_HUMAN
TRINITY_DN13801_c2_g1,FLNA_HUMAN
TRINITY_DN138023_c0_g1,PKHL1_MOUSE
TRINITY_DN138027_c0_g1,KDM5A_HUMAN
TRINITY_DN13802_c0_g1,TERF2_HUMAN
TRINITY_DN138035_c0_g1,RAB3D_MOUSE
TRINITY_DN13803_c0_g1,AKA12_MOUSE
TRINITY_DN13805_c0_g1,PEG10_HUMAN
TRINITY_DN13805_c1_g2,PEG10_HUMAN
TRINITY_DN138062_c0_g1,SVOPL_HUMAN
TRINITY_DN138074_c0_g1,TECTA_CHICK
TRINITY_DN138079_c0_g1,POL5_DROME
TRINITY_DN138088_c0_g1,LIN1_NYCCO
TRINITY_DN13808_c0_g1,MSH3_HUMAN
TRINITY_DN13808_c0_g2,MSH3_HUMAN
TRINITY_DN138091_c0_g1,BAT1_RAT
TRINITY_DN138091_c0_g2,BAT1_HUMAN
TRINITY_DN13809_c0_g1,ZCHC3_HUMAN
TRINITY_DN13809_c0_g2,ZCHC3_HUMAN
TRINITY_DN1380_c0_g1,SCN1B_CANLF
TRINITY_DN138108_c0_g2,TF29_SCHPO
TRINITY_DN13810_c0_g1,R152B_XENLA
TRINITY_DN138119_c0_g1,CO9A2_HUMAN
TRINITY_DN138138_c0_g1,LORF2_HUMAN
TRINITY_DN13813_c0_g1,S19A1_HUMAN
TRINITY_DN138145_c0_g1,PB1_CHICK
TRINITY_DN138146_c0_g1,FEZ1_HUMAN
TRINITY_DN138147_c0_g1,KAP2_BOVIN
TRINITY_DN13814_c0_g1,NIN_HUMAN
TRINITY_DN138156_c0_g1,DYHC1_RAT
TRINITY_DN138158_c0_g1,STK16_HUMAN
TRINITY_DN138159_c0_g1,LORF2_HUMAN
TRINITY_DN13818_c0_g1,UBP1_MOUSE
TRINITY_DN138195_c0_g2,LORF2_HUMAN
TRINITY_DN13819_c0_g1,EPM2A_CANLF
TRINITY_DN138215_c0_g1,DYH11_HUMAN
TRINITY_DN138215_c1_g1,DYH11_HUMAN
TRINITY_DN138219_c0_g1,CAMP2_HUMAN
TRINITY_DN138231_c1_g1,KIF2C_XENLA
TRINITY_DN138232_c0_g1,UVSSA_XENTR
TRINITY_DN138233_c0_g1,ANGL2_HUMAN
TRINITY_DN138233_c1_g1,ANGL2_HUMAN
TRINITY_DN138236_c1_g1,TCB1_CAEBR
TRINITY_DN138243_c0_g1,PP1R7_XENTR
TRINITY_DN138258_c0_g1,UH1BL_XENLA
TRINITY_DN13825_c0_g1,MUL1_XENLA
TRINITY_DN138269_c0_g1,LORF1_MOUSE
TRINITY_DN13826_c0_g1,SFRP2_HUMAN
TRINITY_DN13826_c0_g2,SFRP2_MOUSE
TRINITY_DN13826_c5_g1,SFRP1_HUMAN
TRINITY_DN138275_c0_g1,GBA2_MOUSE
TRINITY_DN138297_c0_g1,LIN1_NYCCO
TRINITY_DN1382_c0_g1,TPPC1_RAT
TRINITY_DN138334_c0_g1,CEBPA_MOUSE
TRINITY_DN138346_c0_g1,CING_XENTR
TRINITY_DN138351_c0_g1,PTGR1_CAVPO
TRINITY_DN138356_c0_g1,LORF2_HUMAN
TRINITY_DN138370_c0_g2,OBF1_BOVIN
TRINITY_DN138374_c0_g1,LORF2_HUMAN
TRINITY_DN138375_c0_g1,LORF2_MOUSE
TRINITY_DN13837_c0_g4,GPR19_HUMAN
TRINITY_DN1383_c0_g1,IL18_CHICK
TRINITY_DN13840_c0_g1,HSP74_HUMAN
TRINITY_DN138410_c0_g1,LRP3_RAT
TRINITY_DN138418_c0_g1,KCNK5_HUMAN
TRINITY_DN138419_c0_g1,UBE4B_HUMAN
TRINITY_DN13841_c0_g1,WASF3_MOUSE
TRINITY_DN138427_c0_g1,SNTB1_HUMAN
TRINITY_DN13842_c0_g1,GLU2B_HUMAN
TRINITY_DN13842_c0_g2,GLU2B_HUMAN
TRINITY_DN13842_c0_g3,GLU2B_BOVIN
TRINITY_DN138443_c0_g1,RFIP5_MOUSE
TRINITY_DN13844_c0_g1,TM208_XENLA
TRINITY_DN13844_c0_g2,TM208_BOVIN
TRINITY_DN13845_c0_g1,S13A4_HUMAN
TRINITY_DN138462_c0_g1,RBM22_XENTR
TRINITY_DN138462_c0_g2,RBM22_XENTR
TRINITY_DN138478_c0_g1,LIN1_NYCCO
TRINITY_DN138488_c0_g1,LORF2_HUMAN
TRINITY_DN13848_c0_g1,PEX16_XENTR
TRINITY_DN138492_c0_g1,A1I3_RAT
TRINITY_DN138494_c0_g1,TCB2_CAEBR
TRINITY_DN1384_c0_g1,ACAD9_HUMAN
TRINITY_DN1384_c0_g2,ACAD9_HUMAN
TRINITY_DN1384_c0_g3,ACAD9_HUMAN
TRINITY_DN138506_c0_g1,FNDC7_HUMAN
TRINITY_DN13850_c0_g1,RBPMS_HUMAN
TRINITY_DN13850_c1_g1,COT2_CHICK
